ticket_id,tps_id,hotel_id,channel_id,reseller_id
59340,415008,27476,1430,1380
13931,339576,2899,262,211
14159,362454,7220,830,541
52867,421037,7658,830,541
16040,389628,6929,830,541
13829,422879,6203,830,541
15569,427015,457,12,15
14159,362454,7130,830,541
13826,272822,30643,830,541
13799,339248,2899,262,211
81721,430144,457,12,15
24857,328765,2899,262,211
86895,432781,5960,517,541
15569,428491,45492,830,541
13757,113121,6611,830,541
50545,303561,49777,830,541
50601,303546,7073,830,541
13817,384499,7679,830,541
15650,340108,8975,830,541
61384,339244,44587,830,541
14120,350899,5960,517,541
13844,339518,5960,517,541
61426,415014,8756,830,541
14153,450862,7079,830,541
14159,362455,5963,517,541
14138,303526,49777,830,541
59633,363000,44063,830,541
50595,303549,7346,830,541
13928,339735,27476,1430,1380
13439,77174,2899,262,541
14159,362456,7772,830,541
24857,328765,722,10,17
52867,421037,34188,830,541
14165,358177,49503,830,541
83712,421366,5960,517,541
14495,285390,722,10,17
13796,428278,457,12,15
13421,77141,51924,830,541
13721,430733,846,16,541
13421,77141,47398,830,541
22886,428445,44063,830,541
14447,303519,51421,830,541
13787,79658,8984,830,541
13997,341177,2899,262,211
15569,427012,2899,262,211
15590,339911,457,12,15
13928,339735,846,16,69
57039,339973,457,12,15
50601,303548,30643,830,541
13790,79682,2899,262,541
13829,454981,722,10,17
13892,428471,722,10,17
14120,341130,2899,262,211
13829,328810,5963,517,541
14060,339509,846,16,69
13832,428401,5960,517,541
13541,78470,2899,262,541
13739,112953,7979,830,541
70902,350997,7919,830,541
15590,339912,2899,262,211
13757,113127,6257,830,541
13829,421819,47550,830,541
13742,79508,6179,830,541
87918,440638,5960,517,541
14159,362454,42279,830,541
13799,428289,33310,830,541
52867,421037,50445,830,541
15569,427014,50604,830,541
13805,428902,5960,517,541
52867,421039,7772,830,541
13757,113124,27476,1430,541
13424,112593,52072,830,541
13718,117396,457,12,541
40616,319111,49503,830,541
26591,406867,30643,830,541
13718,79439,6458,830,541
22578,339555,457,12,15
15569,427014,818,28,61
13739,112953,6215,830,541
13829,421823,7802,830,541
13955,428542,5963,517,541
13670,78863,8756,830,541
14381,82037,2899,262,541
13754,79538,48832,517,541
14432,303565,6749,830,541
15092,341912,2899,262,211
40642,405087,44587,830,541
13799,428290,8423,830,541
52867,421037,28532,830,541
54475,456373,457,12,15
86427,429384,41873,830,541
13991,428745,44587,830,541
15569,427009,457,12,15
14231,366792,51661,830,541
15635,340090,8975,830,541
50601,303547,7643,830,541
13739,112953,1790,140,541
13829,454862,846,16,69
86427,429384,6473,830,541
14015,430743,457,12,15
15605,339949,5963,517,541
13817,384499,7439,830,541
13928,339735,53546,830,541
13829,454862,11489,1218,1197
13931,339573,5963,517,541
13916,339528,6257,830,541
13829,421819,6146,830,541
14159,362455,7460,830,541
13652,78815,722,10,541
13421,77141,44063,830,541
15569,427008,722,10,17
14417,417215,5957,665,674
14162,421042,2899,262,211
71715,343915,2899,262,211
13829,421818,722,10,17
13829,421818,6203,830,541
13421,77141,7979,830,541
13829,421819,457,12,15
13739,112953,846,16,541
14162,421043,405,30,19
14495,285389,818,28,61
13718,117396,722,10,541
14498,451286,6953,830,541
13652,78815,6386,830,541
15566,428489,30643,830,541
13829,421818,686,14,51
22886,428442,722,10,17
22584,339941,457,12,15
13766,79589,5960,517,541
14153,387855,45545,830,541
61395,414992,8942,517,541
13421,77141,9125,830,541
13685,428255,33310,830,541
13724,79469,2899,262,541
85252,423760,5960,517,541
14153,387855,50863,830,541
14159,362454,49060,0,541
13829,421823,722,10,17
14456,362998,8984,830,541
13955,339953,722,10,17
14153,450861,51421,830,541
13661,121256,818,28,541
40642,405087,45492,830,541
14165,457662,818,28,61
13907,243149,457,12,15
13829,421824,5960,517,541
22584,339940,44587,830,541
24857,328765,457,12,15
50601,303546,30643,830,541
13619,112545,9125,830,541
13916,428448,27476,1430,1380
14153,387855,7832,830,541
13670,90248,2899,262,541
13955,428541,5960,517,541
13928,339734,9125,830,541
15566,428486,8423,830,541
13766,79589,722,10,541
13670,78863,2648,156,541
13829,328815,27476,1430,1380
13613,78722,44587,830,541
13421,77141,45492,830,541
15605,428535,5960,517,541
13766,79592,2899,262,541
13817,384500,6665,830,541
23158,339751,846,16,69
13658,78827,41935,830,541
14429,303507,5717,830,541
13829,422875,27476,1430,1380
13829,328810,457,12,15
73023,354305,722,10,17
15599,339927,6611,830,541
25228,330323,6281,830,541
13892,428468,722,10,17
50601,303547,7100,830,541
14153,450860,8423,830,541
15605,339946,2899,262,211
13757,113127,722,10,541
13832,339497,44587,830,541
87919,440642,5960,517,541
13904,428481,5960,517,541
51760,457630,6476,830,541
15569,427014,7718,830,541
13805,339456,44587,830,541
50595,303549,7601,830,541
13928,339734,6611,830,541
73023,354305,2965,262,211
14453,433496,846,16,69
14153,450859,6878,830,541
15569,427008,30643,830,541
14153,387856,7307,830,541
17609,303481,6809,830,541
13916,339531,457,12,15
14504,407857,818,28,61
13652,78815,41935,830,541
14300,437729,5963,517,541
13739,112953,7919,830,541
17618,303488,6809,830,541
50595,303549,7658,830,541
23158,339751,6386,830,541
70902,339835,7919,830,541
13799,339247,49055,5021,4341
14159,362455,7934,830,541
25362,433492,44063,830,541
13742,79511,818,28,541
13916,428448,6458,830,541
14153,387855,7928,830,541
14153,450859,41281,830,541
52867,421037,7082,830,541
77997,442049,5963,517,541
87882,440481,51832,5316,1010
13721,113070,44063,830,541
13658,78827,7028,830,541
87881,440479,8984,830,541
50545,303560,7700,830,541
13718,79445,9029,830,541
52867,421037,7055,830,541
22578,428453,33310,830,541
50601,303546,47172,830,541
14228,425847,38814,830,541
13829,328816,457,12,15
14153,387855,6959,830,541
13742,79508,405,30,541
13982,428772,5960,517,541
15590,339909,49055,5021,4341
13658,78827,5957,665,541
14474,390154,6809,830,541
87824,440185,9029,830,541
22636,340111,722,10,17
50545,303560,7220,830,541
14258,341099,10736,517,541
59340,442000,457,12,15
13739,112956,818,28,541
86245,433466,457,12,15
13724,79472,722,10,541
13424,112596,6140,830,541
14165,358173,7904,830,541
14033,429802,457,12,15
13613,78725,6686,830,541
14036,339490,457,12,15
15605,339950,818,28,61
13670,78863,6257,830,541
57036,428549,6104,830,541
23622,429468,8429,830,541
13817,384498,7901,830,541
13928,339734,6356,830,541
13817,384498,7979,830,541
50601,303546,51000,830,541
13916,428451,722,10,17
14165,358175,51421,830,541
80803,404851,5960,517,541
15590,339910,6638,830,541
13829,422875,5957,665,674
14153,387858,7772,830,541
13439,77171,846,16,541
84605,421147,5960,517,541
13439,77171,44587,830,541
15659,339274,5960,517,541
13829,328811,53489,517,541
13682,428250,6257,830,541
13955,339955,722,10,17
15599,339927,14486,830,541
13757,121254,5717,830,541
22634,340119,457,12,15
25039,404990,44587,830,541
57036,428546,6104,830,541
13718,79439,7862,830,541
15599,339928,5960,517,541
14258,437785,7832,830,541
13658,78827,6272,830,541
87622,438718,457,12,15
15659,428303,7028,830,541
13829,421835,722,10,17
13829,422879,8423,830,541
13658,78827,6710,830,541
52867,421037,7100,830,541
13829,422870,405,30,19
13682,428253,30643,830,541
13832,428401,44587,830,541
13619,112545,405,30,541
14126,303552,11489,1218,1197
14159,383319,6878,830,541
13829,422880,5957,665,674
73023,354306,457,12,15
13751,79535,8423,830,541
13829,328812,5960,517,541
13739,112956,7199,830,541
52867,421037,7145,830,541
13796,314402,9125,830,541
13421,77141,34188,830,541
52867,421038,7718,830,541
13829,421819,48832,517,541
59337,415015,5957,665,674
40352,339918,5960,517,541
13829,422880,5963,517,541
13613,78722,405,30,541
13424,112593,44063,830,541
13619,82889,2648,156,541
13820,384501,48016,830,541
50601,303546,7298,830,541
15659,339277,722,10,17
61426,415014,6686,830,541
14162,421042,7796,830,541
13718,79439,6272,830,541
13829,421818,6809,830,541
13652,78815,7199,830,541
13757,113121,44587,830,541
71700,343883,2899,262,211
13928,339734,44063,830,541
15590,339909,818,28,61
50545,303560,51854,830,541
13916,428448,51832,5316,1010
14336,422862,7073,830,541
15566,339901,457,12,15
14153,387855,6929,830,541
17969,365985,457,12,15
13739,112953,34188,830,541
14417,417216,7130,830,541
13739,112953,49764,830,541
14165,358173,7406,830,541
14048,429762,457,12,15
74950,452293,5717,830,541
54475,456374,457,12,15
52867,421037,7976,830,541
22886,339228,49764,830,541
13982,341170,44063,830,541
71706,429300,6686,830,541
13421,77141,6134,830,541
15620,429875,2899,262,211
13652,78815,1790,140,541
13670,90248,53911,830,541
13952,339759,49503,830,541
72091,429110,2899,262,211
14165,358173,7073,830,541
14153,450862,7718,830,541
13829,422870,722,10,17
15653,430131,722,10,17
14417,417225,7187,830,541
14165,358174,6968,830,541
17609,303480,7862,830,541
14159,362454,7913,830,541
14027,339548,6278,830,541
14258,341101,7772,830,541
25788,406643,44587,830,541
14069,341119,5960,517,541
13829,328811,818,28,61
13826,272823,5960,517,541
50595,303550,7832,830,541
14504,407862,7073,830,541
14153,387856,51944,830,541
15569,428492,44063,830,541
13829,454972,6215,830,541
14153,450859,7805,830,541
13952,339760,50604,830,541
14165,358176,7718,830,541
13718,79442,7199,830,541
13805,428900,50697,830,541
13724,79472,6638,830,541
14159,362454,6929,830,541
13619,112554,44587,830,541
70902,350998,5960,517,541
24857,328766,457,12,15
13424,112593,457,12,541
13652,78815,27476,1430,541
13928,339735,722,10,17
14453,433496,457,12,15
13652,78815,6356,830,541
13652,78815,2648,156,541
13742,79508,49055,5021,541
14162,421042,722,10,17
13751,79529,6638,830,541
13742,79508,457,12,541
13685,339231,818,28,61
13829,421818,2899,262,211
13670,78860,5960,517,541
15605,428532,818,28,61
52867,421037,51421,830,541
52867,421037,7130,830,541
13829,421819,818,28,61
13652,78815,7751,830,541
13829,421823,5957,665,674
61395,441999,6458,830,541
15605,339947,457,12,15
13652,78815,10736,517,541
13757,113124,8423,830,541
13718,79439,5963,517,541
13916,339528,27476,1430,1380
22578,339549,457,12,15
13682,428250,41935,830,541
13829,421819,5957,665,674
13961,339964,722,10,17
13652,78815,6140,830,541
15635,340086,8975,830,541
22584,428527,457,12,15
50601,303546,7130,830,541
22886,339225,457,12,15
15590,428508,5960,517,541
13670,78863,44063,830,541
13658,78827,50604,830,541
13658,78827,7979,830,541
13928,339738,457,12,15
14153,387855,41281,830,541
14039,339503,6638,830,541
57036,339958,722,10,17
13613,78722,6386,830,541
13658,78827,49503,830,541
14381,82037,457,12,541
13844,339515,722,10,17
13928,428464,44063,830,541
13805,428900,30643,830,541
14231,366788,51661,830,541
22584,428530,722,10,17
57036,428546,5960,517,541
13829,454965,44587,830,541
14159,362456,7346,830,541
13799,339247,5963,517,541
14336,422862,7526,830,541
13820,384501,7958,830,541
50575,303501,5960,517,541
13829,454863,2648,156,114
13766,79589,6638,830,541
13775,79604,722,10,541
15569,428491,457,12,15
13421,77141,11745,830,541
13817,384498,7199,830,541
13613,78722,6140,830,541
13739,112953,54096,830,541
13718,79445,7979,830,541
13721,113067,457,12,541
14153,387858,5960,517,541
13739,112953,8984,830,541
13829,421827,44629,830,541
13829,422879,5963,517,541
13928,428463,44063,830,541
14027,339548,8975,830,541
14336,422862,38814,830,541
15650,340104,8975,830,541
41672,428942,7172,830,541
13718,79445,5963,517,541
86245,433466,2899,262,211
14417,417215,7130,830,541
14153,387855,53206,830,541
23158,428476,44063,830,541
14153,450859,6959,830,541
13742,79508,54096,830,541
14456,433985,846,16,69
25037,319306,49503,830,541
86427,429384,7778,830,541
14258,437784,51421,830,541
15659,339275,722,10,17
13718,79439,7784,830,541
14153,450860,7406,830,541
70902,428571,5960,517,541
15590,428505,45492,830,541
14033,339541,5960,517,541
15590,339912,5960,517,541
23158,339751,27476,1430,1380
77959,390067,49764,830,541
13631,78767,6281,830,541
13742,79508,7031,830,541
70893,351001,5960,517,541
13619,112545,33310,830,541
23158,339751,45821,517,541
13739,112953,6665,830,541
14165,457665,818,28,61
13718,79442,27476,1430,541
14159,362453,7643,830,541
13796,428277,9125,830,541
13829,422870,44587,830,541
13778,79625,2899,262,541
13817,384498,38814,830,541
60609,342165,457,12,15
50601,303547,7862,830,541
81782,429860,722,10,17
50583,303490,7307,830,541
13994,341218,2899,262,211
13829,421819,53911,830,541
13796,428277,44587,830,541
13631,78770,2899,262,541
13739,112953,33310,830,541
13421,77141,6665,830,541
13439,77171,51832,5316,541
13820,384501,38814,830,541
13829,422880,6215,830,541
15599,339929,5717,830,541
13424,112596,8420,830,541
52867,421038,7406,830,541
14042,339570,42279,830,541
14153,387855,7079,830,541
14417,438125,51924,830,541
15566,339897,45821,517,541
13829,454985,457,12,15
13754,79538,6611,830,541
13661,121257,2899,262,541
13829,422879,405,30,19
24857,328770,5957,665,674
13844,339515,44587,830,541
47259,350185,6476,830,541
14486,451576,7658,830,541
13424,112596,5963,517,541
14258,341099,5960,517,541
13724,79469,47287,830,541
50595,303549,6809,830,541
15659,428301,8480,830,541
57039,428557,6104,830,541
17969,428436,2899,262,211
13949,243119,42279,830,541
50601,303547,41873,830,541
13829,421827,6257,830,541
14153,450862,7589,830,541
13682,428251,5960,517,541
13721,113067,44587,830,541
60608,415009,405,30,19
13799,428289,8480,830,541
13421,77141,14235,830,541
13718,79442,2648,156,541
14138,303526,44587,830,541
13931,339578,2899,262,211
22622,340123,846,16,69
13670,78860,6458,517,541
13928,428466,30643,830,541
81782,411042,457,12,15
23617,428928,2899,262,211
17618,303487,7406,830,541
52867,421037,49503,830,541
14159,362453,7142,830,541
13829,421835,50293,5157,4406
13658,78827,8927,830,541
13829,421835,5957,665,674
13742,79508,6863,830,541
13685,339234,818,28,61
77619,388213,9278,830,541
13742,79511,44063,830,541
14069,350890,5960,517,541
52867,421037,7832,830,541
14312,334705,5963,517,541
13631,78767,48548,1304,541
13796,314401,49055,5021,4341
13775,79607,722,10,541
14495,450851,8423,830,541
15566,339899,722,10,17
15590,339909,8942,517,541
14417,417215,6854,830,541
13817,384500,7328,830,541
15089,341223,846,16,69
13916,339528,6809,830,541
13826,272822,7220,830,541
79967,428947,2899,262,211
13652,90239,5960,517,541
13796,314401,818,28,61
14153,450862,7658,830,541
14153,450863,5960,517,541
13928,428466,846,16,69
13658,78827,52072,830,541
13439,77177,6140,830,541
14417,417216,6854,830,541
13799,339251,457,12,15
40616,404895,44587,830,541
13421,77141,6338,830,541
23158,339752,846,16,69
13994,341219,722,10,17
14153,387855,7793,830,541
14159,383319,38814,830,541
13670,78863,7751,830,541
15638,340067,5960,517,541
13739,117393,7919,830,541
70902,428569,457,12,15
71702,350907,5960,517,541
15599,428520,6257,830,541
50545,303560,7862,830,541
14153,450861,5960,517,541
22886,339228,2899,262,211
13829,421820,7751,830,541
87582,438529,5960,517,541
84605,421147,6878,830,541
14159,362455,51854,830,541
15566,428486,44587,830,541
15599,339932,2899,262,211
13718,79442,6743,830,541
13829,421825,722,10,17
13670,78860,6458,830,541
13652,78815,6458,830,541
13829,328810,27476,1430,1380
13670,78860,818,28,541
13829,421818,27476,1430,1380
13661,121256,2899,262,541
77959,390066,818,28,61
15605,339950,5960,517,541
13658,78827,45492,830,541
22886,339225,722,10,17
13754,121253,2899,262,541
13670,78860,6179,830,541
13658,78827,6386,830,541
13739,112953,818,28,541
15605,339947,722,10,17
13829,421823,405,30,19
14453,433496,722,10,17
13670,78860,27476,1430,541
13670,90248,6458,830,541
13829,454862,457,12,15
13829,454862,5960,517,541
13829,454863,457,12,15
15569,427014,6710,830,541
13766,79589,49055,5021,541
13742,79508,8975,830,541
13652,78815,9029,830,541
14159,362454,41281,830,541
15605,339946,6638,830,541
22584,339941,722,10,17
13658,78827,8483,830,541
13934,81002,457,12,541
13757,113124,2899,262,541
13829,421828,44587,830,541
52867,421037,8900,830,541
13745,112959,44063,830,541
13817,384498,7439,830,541
15566,339897,6665,830,541
86245,433466,722,10,17
52867,421039,7100,830,541
13424,112596,27476,1430,541
13829,421819,2899,262,211
13661,121256,44587,830,541
14042,339567,457,12,15
13829,454862,722,10,17
13421,77141,6611,830,541
52867,421039,7718,830,541
15605,339949,5960,517,541
13799,428289,8420,830,541
14159,362453,41247,830,541
13421,77141,6638,830,541
13829,421824,44587,830,541
14153,387855,33504,830,541
23722,303511,51421,830,541
13829,454965,457,12,15
13829,421828,6458,830,541
13652,78815,47398,830,541
14159,362453,7460,830,541
40352,428510,457,12,15
15653,430129,722,10,17
13796,314401,9125,830,541
13718,79442,818,28,541
13928,339738,5960,517,541
13658,78827,42279,830,541
14798,83966,457,12,541
13619,112545,6179,830,541
81206,429838,722,10,17
13739,112956,27476,1430,541
50601,303546,8927,830,541
13928,339734,30643,830,541
14432,303565,7964,830,541
13718,79445,44063,830,541
13670,90248,722,10,541
14159,362453,34188,830,541
70893,339825,7463,830,541
14336,422862,51854,830,541
15599,428517,44587,830,541
25050,430898,8480,830,541
13541,78467,846,16,541
13718,79445,818,28,541
14153,387855,7838,830,541
15590,339909,5960,517,541
52867,421037,7361,830,541
13718,79442,846,16,541
22886,428442,51832,5316,1010
13796,314401,6257,830,541
14159,362455,47586,830,541
14153,450862,7346,830,541
13661,121256,6611,830,541
77959,396638,457,12,15
14153,450859,7601,830,541
13991,341163,818,28,61
13757,113121,27476,1430,541
13799,339250,5960,517,541
14153,450859,7643,830,541
13829,422869,2648,156,114
13829,421828,2648,156,114
13670,78860,6860,830,541
23158,428479,6134,830,541
13817,384499,7073,830,541
50601,303546,7751,830,541
57036,428546,45492,830,541
13799,339250,6257,830,541
13829,421835,8927,830,541
13829,421818,6179,830,541
13754,79538,405,30,541
13658,78827,6809,830,541
13742,79508,6686,830,541
13631,78767,5960,517,541
13424,112599,44587,830,541
28572,304672,7526,830,541
17618,303488,50863,830,541
15659,428300,44587,830,541
13829,421824,6215,830,541
13742,79508,6665,830,541
13652,78815,34188,830,541
13619,112545,44063,830,541
13817,384499,7919,830,541
14159,362454,8660,830,541
13721,79454,457,12,541
14039,429746,6278,830,541
22886,339229,5960,517,541
50595,303550,7130,830,541
57039,428558,5960,517,541
86245,433468,2899,262,211
13670,78860,6269,830,541
13742,79508,51832,5316,541
15569,411331,722,10,17
13721,430733,5963,517,541
13721,430733,2899,262,541
13721,430733,8975,830,541
13799,339247,27476,1430,1380
13916,428448,6257,830,541
86245,433469,2899,262,211
84094,419195,7010,830,541
13994,429115,846,16,69
14366,357064,38814,830,541
40616,404897,45492,830,541
23445,303544,6188,830,541
13424,112599,6611,830,541
13670,78863,48832,517,541
13928,428463,6179,830,541
61395,339057,14235,830,541
13739,112953,6356,830,541
52867,421038,7073,830,541
13829,421825,48203,830,541
13829,421818,38214,1304,686
14228,434509,7718,830,541
13613,78725,41935,830,541
40352,339915,5960,517,541
14495,285390,818,28,61
69647,333912,5717,830,541
13916,339529,7472,830,541
13424,112593,5963,517,541
14177,437724,5957,665,674
13832,428401,8423,830,541
52867,421038,8423,830,541
13613,78722,6176,830,541
23499,341168,5963,517,541
23158,339751,2648,156,114
13721,113070,44587,830,541
24857,328770,818,28,61
17606,303484,7172,830,541
13670,90248,7751,830,541
52867,421037,51924,830,541
14033,339544,457,12,15
52867,421039,7052,830,541
15569,428493,722,10,17
15653,430130,457,12,15
14159,362456,7643,830,541
22886,339225,6611,830,541
77621,388244,818,28,61
13796,314404,8423,830,541
13652,78815,53546,830,541
13721,113073,9125,830,541
13997,341177,6638,830,541
13718,79445,42279,830,541
13952,339763,457,12,15
14159,362455,49060,0,541
14453,433497,722,10,17
13952,339759,49055,5021,4341
15590,339910,5960,517,541
15569,428491,44587,830,541
14495,285388,8423,830,541
13829,328811,27476,1430,1380
14159,362454,41247,830,541
40338,339237,5960,517,541
13754,79538,14486,830,541
22886,339226,2899,262,211
13652,78815,7772,830,541
52867,421039,6281,830,541
14165,358174,7082,830,541
13652,90239,8984,830,541
13931,339577,49055,5021,4341
23158,339752,2899,262,211
14417,438105,5957,665,674
13661,121256,7169,830,541
14495,285389,38814,830,541
70902,428571,30643,830,541
15605,339948,457,12,15
13742,79508,7682,830,541
13613,78728,41935,830,541
13754,121253,5717,830,541
13892,428471,5960,517,541
13928,339737,5963,517,541
13658,78827,7499,830,541
15038,428841,53911,830,541
13739,112953,42279,830,541
50601,303547,7298,830,541
71700,429282,5960,517,541
13742,79511,53546,830,541
13421,77141,2425,92,541
13829,421825,27476,1430,1380
14417,438106,7964,830,541
13928,339736,722,10,17
71709,343899,2899,262,211
13916,428451,30643,830,541
13916,428452,44587,830,541
13829,421823,13277,1304,686
13658,90482,5960,517,541
23158,339754,8423,830,541
13661,121256,7499,830,541
15041,341286,2899,262,211
13829,454989,27476,1430,1380
15590,428508,5963,517,541
13832,339498,405,30,19
14165,457666,49503,830,541
13652,90239,53911,830,541
50601,303547,47172,830,541
13829,454864,2899,262,211
13670,78863,7055,830,541
13832,339498,27476,1430,1380
22578,339551,27476,1430,1380
40338,428262,45492,830,541
13619,112548,818,28,541
23158,428479,5963,517,541
14165,358173,7601,830,541
13796,428277,8984,830,541
13754,79541,5717,830,541
13829,421819,14081,1304,686
13799,428292,7028,830,541
14039,339503,6278,830,541
85998,427740,51832,5316,1010
14366,357068,38814,830,541
13955,428544,457,12,15
13739,112953,44377,830,541
50595,303550,7406,830,541
13751,79532,6278,830,541
14357,450864,51421,830,541
13652,78815,50240,830,541
13796,428278,8423,830,541
13721,430733,722,10,541
13670,78860,722,10,541
13658,78827,5963,517,541
13829,421818,457,12,15
13670,78863,27476,1430,541
23722,303511,818,28,61
15659,428300,722,10,17
40616,404895,45492,830,541
59337,415015,457,12,15
13652,78815,44587,830,541
15599,339927,27476,1430,1380
14153,387855,7406,830,541
13670,78860,6203,830,541
13829,421824,6458,830,541
13721,430733,8423,830,541
13769,79595,9029,830,541
13658,78827,6638,830,541
81859,411337,722,10,17
13751,79529,457,12,541
13658,78827,34188,830,541
14336,422862,51421,830,541
15569,427014,846,16,69
13829,421823,5960,517,541
13790,79682,457,12,541
13829,421824,53911,830,541
13613,78722,45492,830,541
13775,79604,846,16,541
77959,390066,722,10,17
13724,79469,8423,830,541
15590,339912,818,28,61
13682,206384,8423,830,541
15599,428518,8423,830,541
14039,339503,8975,830,541
13661,121256,7718,830,541
13670,78860,686,14,541
13829,421823,5963,517,541
13661,121256,44063,830,541
14033,339544,2648,156,114
13424,112593,44587,830,541
13817,384498,6875,830,541
59436,284478,5957,665,674
14504,407857,7862,830,541
14495,285389,7700,830,541
13718,79439,2648,156,541
13757,113121,6257,830,541
67436,442036,8756,830,541
14258,341099,38814,830,541
14159,362453,7055,830,541
13541,78467,722,10,541
13829,422875,6179,830,541
13652,78815,686,14,541
14033,429802,722,10,17
24857,328770,686,14,51
13652,78815,6809,830,541
57036,339959,722,10,17
15566,339901,5960,517,541
13955,428541,5963,517,541
22578,339551,8423,830,541
13619,112551,5960,517,541
13829,421827,686,14,51
13799,339247,2899,262,211
13652,78815,42279,830,541
22618,430109,722,10,17
40616,404896,45492,830,541
13832,339497,49055,5021,4341
13829,421823,6257,830,541
13829,422879,44587,830,541
13757,113121,14486,830,541
15569,427011,2899,262,211
14228,442328,7796,830,541
15599,339930,722,10,17
13931,339573,49055,5021,4341
22634,430159,457,12,15
13658,78827,7199,830,541
13955,428541,722,10,17
15590,339909,47287,830,541
15569,411332,722,10,17
13421,77141,7784,830,541
14159,362456,8660,830,541
13817,384498,5960,517,541
13817,384498,7679,830,541
13997,341177,49055,5021,4341
14258,437785,6686,830,541
22578,339555,5960,517,541
13949,243125,722,10,17
13826,272822,7796,830,541
23512,429309,5960,517,541
15566,339899,5960,517,541
84094,419195,5960,517,541
13829,421824,6203,830,541
13754,79538,6386,830,541
50545,303561,1790,140,99
13781,79631,2899,262,541
13739,112953,11745,830,541
61395,441999,722,10,17
14159,362453,7172,830,541
13652,78815,45821,517,541
14153,387855,7220,830,541
15605,428535,818,28,61
13718,79439,6608,830,541
13424,112593,405,30,541
13757,113127,7979,830,541
70902,428569,8483,830,541
15605,339946,27476,1430,1380
13775,79604,5960,517,541
13991,341163,722,10,17
13658,90482,5717,830,541
22886,339228,818,28,61
13832,428403,6257,830,541
79970,428953,2899,262,211
14165,457663,818,28,61
13421,77141,6356,830,541
13613,78722,5963,517,541
14153,387855,41247,830,541
14495,285389,8423,830,541
13424,123937,722,10,541
13916,428451,6278,830,541
14120,341130,7073,830,541
40352,339918,457,12,15
13652,78815,6338,830,541
40640,413749,6386,830,541
23617,341126,2899,262,211
77621,388242,9278,830,541
50595,303549,51854,830,541
13721,430733,30643,830,541
23158,428477,722,10,17
13928,339737,6809,830,541
13739,112953,6251,830,541
15605,339946,49764,830,541
13658,78827,50697,830,541
14159,362453,8597,830,541
13718,79439,44377,830,541
13952,339762,722,10,17
15659,428300,457,12,15
13829,421820,2899,262,211
13739,112956,8423,830,541
26460,319119,49503,830,541
13613,78725,457,12,541
13931,339573,44587,830,541
14165,358176,7418,830,541
13754,79541,457,12,541
23499,341167,722,10,17
13619,112551,44587,830,541
59337,415015,44587,830,541
13982,428772,44587,830,541
14153,450860,6959,830,541
15653,340098,5963,517,541
13751,79529,6611,830,541
13652,78815,11745,830,541
13658,78827,6863,830,541
13994,341220,5960,517,541
13928,339734,7499,830,541
13739,112956,6743,830,541
15605,428534,722,10,17
14417,417225,5957,665,674
14417,417216,7913,830,541
14159,362455,42279,830,541
14453,433496,44063,830,541
13829,454977,5960,517,541
14456,433984,846,16,69
15659,339274,27476,1430,1380
13670,78860,6146,830,541
13739,112953,6179,830,541
85252,423759,38814,830,541
69480,429504,41899,830,541
77959,390068,2899,262,211
50601,303547,7307,830,541
13817,384499,7913,830,541
13619,112545,6686,830,541
14159,362456,6863,830,541
52867,421037,7223,830,541
15569,427016,2899,262,211
50545,303560,7643,830,541
13739,112956,8483,830,541
85252,423759,7172,830,541
81787,411064,49503,830,541
14492,451293,7862,830,541
13721,430733,44063,830,541
13820,384501,7919,830,541
14432,303565,7349,830,541
70893,428566,457,12,15
13751,79529,818,28,541
14159,362455,7130,830,541
41672,428941,7919,830,541
15590,339913,6638,830,541
14504,407862,5960,517,541
13799,339247,52072,830,541
13916,428451,8756,830,541
13817,384498,7073,830,541
13724,121250,722,10,541
13652,78815,48017,830,541
13538,126875,2899,262,541
14228,425845,7589,830,541
50545,303560,7307,830,541
15590,339913,457,12,15
13952,428908,8423,830,541
14336,422864,7439,830,541
13829,422870,6203,830,541
14159,362455,7349,830,541
23158,339752,27476,1430,1380
87659,438799,457,12,15
50595,303550,7346,830,541
50583,303491,7307,830,541
23158,339756,2648,156,114
13796,428278,6140,830,541
73023,354309,457,12,15
15566,428487,8423,830,541
23623,350949,5960,517,541
13421,90479,9029,830,541
13829,454862,50293,5157,4406
70893,351000,722,10,17
13658,78827,9125,830,541
13658,78827,49055,5021,541
13952,339759,457,12,15
13742,79511,5960,517,541
13613,78722,457,12,541
13613,78722,8423,830,541
13739,112953,5960,517,541
22886,339225,11136,830,541
13790,79682,49055,5021,541
13619,112545,722,10,541
15566,428486,722,10,17
13739,112953,2899,262,541
14153,387855,51421,830,541
13658,78827,45821,517,541
40352,339915,457,12,15
13916,339528,722,10,17
70893,339824,27476,1430,1380
13742,79508,7499,830,541
13619,112551,722,10,541
13751,79535,722,10,541
13754,79544,5960,517,541
13652,78815,8480,830,541
17603,303477,47550,830,541
13829,421827,6458,830,541
13829,421823,27476,1430,1380
15605,339946,818,28,61
13424,112593,45492,830,541
14036,339490,722,10,17
13829,422880,27476,1430,1380
22584,339940,457,12,15
13652,78815,54096,830,541
13619,112545,5963,517,541
13421,77141,32795,830,541
13829,421823,8423,830,541
14504,407857,5960,517,541
60609,415013,5957,665,674
23158,428477,457,12,15
25362,433492,44587,830,541
14495,285388,5957,665,674
13652,78815,6104,830,541
14153,450862,7772,830,541
13952,428906,8480,830,541
22886,339225,5960,517,541
13829,454862,2648,156,114
