ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88569	686	15.00	680	2025-12-30	444198	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444199	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444200	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444201	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444202	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444203	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444204	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444205	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444206	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444207	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444208	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444209	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444210	EUR	NULL	NULL	NULL
88569	686	15.00	680	2025-12-30	444197	EUR	NULL	NULL	NULL
ticket_id	reseller_id	resalecommission	channel_id	mec_end_date	tps_id	currency_code	clcproduct_id	ticketpriceschedule_id	resale_currency_level
88571	686	15.00	680	2025-05-11	444214	EUR	NULL	NULL	NULL
88571	686	15.00	680	2025-05-11	444215	EUR	NULL	NULL	NULL
88571	686	15.00	680	2025-05-11	444216	EUR	NULL	NULL	NULL
88571	686	15.00	680	2025-05-11	444217	EUR	NULL	NULL	NULL
88571	686	15.00	680	2025-05-11	444218	EUR	NULL	NULL	NULL
